miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-451a,19269.75566784615,17212.4430465,-0.1628863983038755,0.619826150769511,0.7766863314310825,False,False,,False
hsa-miR-1224-3p,80.86558971653845,88.38340190433335,0.1282495306821411,0.619826150769511,0.7766863314310825,False,False,LIF,False
hsa-miR-6868-3p,54.64044746869232,56.19257432183333,0.0404101968872803,0.619826150769511,0.7766863314310825,False,False,"NR1D2,RORC",False
hsa-miR-1468-5p,72.10265131192308,74.55417079166666,0.0482367533161482,0.6302432649441461,0.7878040811801825,False,False,,False
hsa-miR-548ba,14.76487899953846,18.87162592996667,0.3540491937154955,0.6504968673200768,0.8005473384482681,False,False,,False
hsa-miR-3605-3p,28.85815573884615,27.31624701133333,-0.0792198184434331,0.6504968673200768,0.8005473384482681,False,False,,False
hsa-miR-363-3p,3423.3439152692304,3710.559381433333,0.1162304598385208,0.6504968673200768,0.8005473384482681,False,True,"KLF4,SLC5A7,RORA,BMPR2",True
hsa-miR-134-3p,12.631864417269233,14.831072911066666,0.2315553777821803,0.6504968673200768,0.8005473384482681,False,True,COLQ,True
hsa-miR-3064-5p,13.818374795423075,12.910662362466669,-0.0980249297932358,0.6504968673200768,0.8005473384482681,False,True,"CHAT,CLOCK,RORA",True
hsa-miR-345-5p,82.3984737030769,77.020646388,-0.09737238323238,0.6504968673200768,0.8005473384482681,False,False,,False
hsa-miR-301a-5p,21.233765578269228,21.72929544133334,0.0332811565365211,0.6608439793857271,0.8005473384482681,False,False,RORA,False
hsa-miR-484,1447.7812597576926,1494.0191146333334,0.0453549591305169,0.6608439793857271,0.8005473384482681,False,False,,False
hsa-miR-3177-3p,26.687605030000004,28.64238836066667,0.1019819549843781,0.6608439793857271,0.8005473384482681,False,False,,False
hsa-miR-3158-3p,33.28056065692307,32.84301832333333,-0.0190930187936144,0.6608439793857271,0.8005473384482681,False,False,RORB,False
hsa-miR-423-5p,166.55771148846154,155.919135505,-0.0952241544865053,0.6608439793857271,0.8005473384482681,False,False,"NTRK2,LHX6,NGFR",False
hsa-miR-203a-3p,181.66357189115388,215.01349606233333,0.2431580663948729,0.6608439793857271,0.8005473384482681,False,False,"BMPR1B,NR1D2,NTRK2",False
hsa-miR-139-3p,535.7912341653847,518.0214557099999,-0.0486591245809169,0.6608439793857271,0.8005473384482681,False,False,BMP1,False
hsa-miR-107,10702.790166269231,10855.3144496,0.0204145682336012,0.6810881543275237,0.8096852184313218,False,False,,False
hsa-miR-380-5p,46.098649503076935,51.65763268933333,0.1642570443225679,0.6810881543275237,0.8096852184313218,False,False,,False
hsa-miR-2113,50.27640261038462,45.08989378466666,-0.1570773138618966,0.6810881543275237,0.8096852184313218,False,False,,False
hsa-miR-508-3p,40.5284583176923,16.400812445166665,-1.305168013797437,0.6810881543275237,0.8096852184313218,False,False,KLF4,False
hsa-miR-1249-3p,472.6348385269231,451.9939281,-0.0644225839533181,0.6810881543275237,0.8096852184313218,False,False,,False
