tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-23-76DRR4KR0J,84.68877111555555,71.59452537598362,-0.24232142226165454,0.41749567296251655,0.8959231468438869,False
tRF-18-9N1EWJDW,31.737160740740745,38.027370093606564,0.26086510010840946,0.420413710322763,0.8973346397749296,False
tRF-18-4PW3FJDD,16.26234426148148,18.012543077163933,0.14746663977584085,0.4239205263134177,0.8999810104086996,False
tRF-19-RPM8301Z,11.962997249185184,16.862705222180328,0.49525710869481987,0.43486387085169687,0.9086366143585456,False
tRF-21-Q622EVUID,56.21520181725926,34.65997785986886,-0.6976895864945316,0.43486387085169687,0.9086366143585456,False
tRF-21-WB8HWKS5D,15.170666235444445,14.856887855967214,-0.030152505187309497,0.43486387085169687,0.9086366143585456,False
tRF-18-HSQS52D2,19.358987729037036,17.14189554565574,-0.1754768657884629,0.4403175693097321,0.9104483073748106,False
tRF-19-XSXMSL24,23.281156679629635,26.20267793488525,0.17055152633448944,0.4403175693097321,0.9104483073748106,False
tRF-18-739P8WD8,37.09919316537037,38.656843515000006,0.0593360291691436,0.4452652985179416,0.9150770850910406,False
tRF-21-BE7XO8Q6D,296.1667801537037,211.50531747770495,-0.48571589360300216,0.447166132261113,0.9150770850910406,False
tRF-18-YMEMXZ01,11.329892490444443,12.236129752163935,0.11101313899291121,0.4517437651835542,0.9197039732198513,False
tRF-22-40KK5Y935,12.408113371259262,12.241281055655737,-0.019529228630642326,0.4629568215350566,0.924604294667587,False
tRF-18-88I26WDY,16.119151857925925,15.553993810377051,-0.0514907657336785,0.4684537938086246,0.924604294667587,False
tRF-18-BZOS4YV,613.0046738411111,417.60039585213116,-0.553774994286492,0.4684537938086246,0.924604294667587,False
tRF-19-1SS2PMER,90.1281830277778,98.97321275262297,0.13505980401686202,0.4732471116400968,0.924604294667587,False
tRF-18-JB5Y130K,22.822011089888885,19.136860041147536,-0.2540717952855722,0.4732471116400968,0.924604294667587,False
tRF-21-83ML5F82D,12.783630843888888,14.414596357131147,0.17323278560343436,0.47381310848532876,0.924604294667587,False
tRF-22-PS5P4PW3H,19.51867496333333,22.73108922216394,0.21981169845327742,0.47906781911956897,0.924604294667587,False
tRF-21-MN1E8Y7ZD,38.7852978162963,46.14086664714754,0.2505352223449009,0.47906781911956897,0.924604294667587,False
tRF-23-PS5P4PW3X,24.024495531592592,28.5625134417541,0.24961680163154654,0.47906781911956897,0.924604294667587,False
tRF-20-79MP9P9M,12.35531926337037,12.805119458934428,0.05158842128490093,0.48478747894948715,0.924604294667587,False
tRF-22-R2Z4R95MJ,96.61019715844444,85.43421123413114,-0.1773615751958717,0.49048212620353104,0.924604294667587,False
tRF-18-BX1WZ4DZ,12.781285657703704,13.457521715836066,0.07437979043144072,0.49048212620353104,0.924604294667587,False
tRF-18-H7PU4HD2,64.91657528185185,56.252172541147544,-0.20667807513637815,0.49048212620353104,0.924604294667587,False
tRF-23-DWY2MJ8F02,20.63233652022222,19.339572965803278,-0.09335127002958554,0.4960094611406197,0.924604294667587,False
tRF-20-1SS2P46I,45.404275016666666,48.07226750934427,0.08237671508278588,0.4960094611406197,0.924604294667587,False
